Booking_ID,no_of_adults,no_of_children,no_of_weekend_nights,no_of_week_nights,type_of_meal_plan,required_car_parking_space,room_type_reserved,lead_time,arrival_year,arrival_month,arrival_date,market_segment_type,repeated_guest,no_of_previous_cancellations,no_of_previous_bookings_not_canceled,avg_price_per_room,no_of_special_requests,booking_status
INN06358,2,0,2,1,Meal Plan 1,0,Room_Type 1,179,2018,10,1,Online,0,0,0,108.9,1,1
INN01136,2,1,2,4,Meal Plan 1,0,Room_Type 1,64,2018,4,23,Online,0,0,0,115.03,2,0
INN24578,2,0,2,1,Meal Plan 1,0,Room_Type 1,59,2018,4,24,Online,0,0,0,105.3,0,1
INN29089,2,0,0,3,Not Selected,0,Room_Type 1,122,2018,6,16,Online,0,0,0,116.1,2,0
INN28453,2,0,0,3,Meal Plan 1,0,Room_Type 1,173,2018,3,31,Online,0,0,0,100.8,2,1
INN27551,1,0,0,4,Meal Plan 1,0,Room_Type 1,5,2018,2,24,Corporate,0,0,0,80.0,0,0
INN12533,2,0,0,1,Not Selected,0,Room_Type 1,5,2018,4,19,Online,0,0,0,89.0,0,0
INN34167,2,0,0,2,Meal Plan 1,0,Room_Type 4,61,2018,6,17,Online,0,0,0,140.4,0,1
INN17835,2,0,0,2,Meal Plan 2,0,Room_Type 1,39,2017,8,14,Offline,0,0,0,101.5,0,0
INN26162,1,0,2,2,Meal Plan 1,0,Room_Type 4,36,2018,4,30,Online,0,0,0,140.4,0,1
INN06492,2,0,2,2,Meal Plan 1,0,Room_Type 1,100,2018,4,17,Offline,0,0,0,80.75,1,0
INN04715,2,0,0,3,Not Selected,0,Room_Type 1,5,2018,10,18,Online,0,0,0,112.0,0,0
INN31907,2,0,0,2,Meal Plan 1,0,Room_Type 1,85,2018,9,29,Corporate,0,0,0,129.73,0,0
INN25221,2,0,2,2,Meal Plan 1,0,Room_Type 1,9,2018,2,14,Offline,0,0,0,87.0,1,0
INN26398,2,0,1,2,Meal Plan 2,0,Room_Type 1,163,2018,9,5,Online,0,0,0,161.1,2,1
INN10791,2,0,1,2,Meal Plan 1,0,Room_Type 1,46,2018,11,11,Offline,0,0,0,75.0,0,0
INN35151,2,0,0,3,Meal Plan 1,0,Room_Type 1,271,2018,9,21,Offline,0,0,0,101.33,1,1
INN12416,2,0,1,1,Meal Plan 1,0,Room_Type 1,26,2018,11,19,Online,0,0,0,104.0,1,1
INN09548,2,0,0,2,Meal Plan 1,0,Room_Type 1,317,2018,9,15,Offline,0,0,0,120.0,0,1
INN18937,2,0,0,4,Meal Plan 2,0,Room_Type 1,100,2018,9,28,Offline,0,0,0,140.0,1,0
INN33719,2,0,1,1,Not Selected,0,Room_Type 1,130,2018,11,12,Online,0,0,0,79.2,0,1
INN02701,2,0,2,2,Meal Plan 1,0,Room_Type 1,205,2018,7,24,Online,0,0,0,90.95,0,1
INN10072,2,0,0,2,Meal Plan 1,0,Room_Type 1,94,2017,12,3,Online,0,0,0,72.25,1,1
INN08407,2,0,2,1,Meal Plan 1,0,Room_Type 1,306,2018,8,14,Online,0,0,0,95.4,3,0
INN09935,1,0,1,2,Meal Plan 1,0,Room_Type 1,45,2018,2,29,Online,0,0,0,76.3,0,0
INN07004,1,0,0,1,Meal Plan 1,0,Room_Type 1,84,2018,9,7,Corporate,1,3,14,65.0,0,0
INN29766,2,0,0,2,Meal Plan 2,0,Room_Type 1,6,2017,12,10,Online,0,0,0,0.0,1,0
INN24699,2,0,2,1,Not Selected,0,Room_Type 1,195,2018,8,7,Online,0,0,0,99.0,1,1
INN34769,1,0,0,1,Meal Plan 1,0,Room_Type 1,7,2018,5,31,Complementary,1,0,6,0.0,1,0
INN29295,2,1,0,2,Meal Plan 1,1,Room_Type 4,12,2018,8,24,Online,0,0,0,164.0,3,0
INN29798,2,0,0,3,Meal Plan 1,0,Room_Type 1,37,2018,10,13,Offline,0,0,0,105.0,0,0
INN33061,1,0,0,2,Meal Plan 1,0,Room_Type 1,188,2018,6,15,Offline,0,0,0,130.0,0,1
INN07483,2,0,1,2,Meal Plan 1,0,Room_Type 1,290,2018,6,17,Offline,0,0,0,72.0,1,0
INN34140,2,0,2,3,Meal Plan 1,0,Room_Type 1,82,2018,3,27,Online,0,0,0,84.15,1,0
INN11753,2,0,1,4,Meal Plan 1,0,Room_Type 1,75,2018,4,11,Online,0,0,0,90.95,0,1
INN36255,2,0,0,2,Meal Plan 1,0,Room_Type 1,122,2018,4,15,Offline,0,0,0,85.0,0,1
INN16328,2,0,0,3,Meal Plan 1,0,Room_Type 1,157,2018,12,8,Offline,0,0,0,68.0,0,0
INN15777,2,0,1,0,Not Selected,0,Room_Type 1,49,2018,7,11,Online,0,0,0,93.15,0,1
INN20817,2,0,2,1,Meal Plan 1,0,Room_Type 4,130,2018,10,29,Online,0,0,0,104.4,2,0
INN14653,2,0,2,1,Meal Plan 1,0,Room_Type 1,3,2017,9,19,Corporate,0,0,0,120.0,0,0
INN14067,2,0,1,3,Meal Plan 1,0,Room_Type 1,83,2018,3,24,Online,0,0,0,70.03,1,0
INN31521,2,0,2,4,Meal Plan 1,0,Room_Type 4,27,2018,5,20,Online,0,0,0,135.87,0,1
INN24641,1,0,0,2,Meal Plan 2,0,Room_Type 1,39,2017,8,14,Offline,0,0,0,87.0,0,0
INN20298,2,0,0,5,Meal Plan 1,0,Room_Type 1,140,2017,12,29,Offline,0,0,0,70.0,0,0
INN29762,2,0,2,2,Meal Plan 1,0,Room_Type 1,12,2017,12,19,Offline,0,0,0,58.0,1,0
INN08252,2,0,0,3,Not Selected,0,Room_Type 1,196,2018,8,30,Online,0,0,0,85.5,0,1
INN06307,2,1,2,3,Meal Plan 1,0,Room_Type 1,22,2018,8,21,Online,0,0,0,171.0,0,1
INN01949,2,0,0,1,Meal Plan 1,0,Room_Type 1,19,2017,9,19,Online,0,0,0,124.0,2,0
INN25124,1,0,1,0,Meal Plan 1,1,Room_Type 1,30,2018,11,13,Corporate,1,0,3,67.0,0,0
INN18986,2,0,1,1,Meal Plan 1,0,Room_Type 1,103,2018,6,11,Online,0,0,0,126.9,0,1
INN04560,2,0,0,2,Meal Plan 1,0,Room_Type 1,317,2018,9,15,Online,0,0,0,120.0,0,1
INN32067,2,0,0,2,Meal Plan 2,0,Room_Type 1,257,2017,7,1,Offline,0,0,0,101.5,0,1
INN22829,1,0,0,1,Meal Plan 1,0,Room_Type 1,6,2017,9,24,Offline,0,0,0,77.0,0,0
INN09356,2,0,0,4,Meal Plan 1,0,Room_Type 1,73,2017,7,7,Online,0,0,0,68.0,0,1
INN11258,1,0,2,2,Meal Plan 1,0,Room_Type 1,116,2018,2,28,Offline,0,0,0,61.0,0,1
INN02459,3,0,2,5,Meal Plan 1,0,Room_Type 4,42,2018,3,17,Online,0,0,0,124.79,1,1
INN35463,2,0,0,2,Not Selected,0,Room_Type 1,54,2018,11,4,Online,0,0,0,88.0,1,0
INN28576,2,0,0,1,Meal Plan 1,0,Room_Type 1,10,2017,9,17,Online,0,0,0,152.0,1,0
INN34230,2,0,2,1,Meal Plan 1,0,Room_Type 1,192,2018,12,18,Online,0,0,0,90.0,1,1
INN34024,2,0,2,5,Meal Plan 2,0,Room_Type 1,136,2018,7,13,Online,0,0,0,131.75,0,0
INN26137,2,0,1,2,Meal Plan 1,0,Room_Type 4,93,2018,3,25,Online,0,0,0,105.3,2,1
INN32966,1,0,0,3,Meal Plan 1,0,Room_Type 1,12,2017,8,5,Corporate,0,0,0,60.0,0,0
INN34854,2,0,0,3,Meal Plan 1,0,Room_Type 4,1,2017,9,22,Offline,0,0,0,75.0,0,0
INN20076,1,0,1,3,Meal Plan 1,0,Room_Type 1,255,2018,9,5,Online,0,0,0,94.35,0,1
INN09464,2,0,2,3,Not Selected,0,Room_Type 1,27,2018,12,4,Online,0,0,0,54.71,1,0
INN35235,2,0,2,3,Meal Plan 1,0,Room_Type 1,269,2018,12,29,Offline,0,0,0,80.0,0,0
INN08862,2,0,1,3,Meal Plan 1,0,Room_Type 4,140,2018,7,18,Online,0,0,0,114.33,1,0
INN01734,2,0,2,2,Meal Plan 1,0,Room_Type 1,11,2017,11,6,Online,0,0,0,90.95,1,0
INN24236,2,0,0,3,Meal Plan 1,0,Room_Type 1,141,2018,8,25,Offline,0,0,0,72.25,0,0
INN20737,2,0,0,4,Meal Plan 1,0,Room_Type 4,161,2018,6,21,Online,0,0,0,123.46,1,1
INN26969,2,0,0,1,Meal Plan 1,0,Room_Type 1,0,2017,11,6,Online,0,0,0,107.0,1,0
INN35951,2,0,1,2,Not Selected,0,Room_Type 1,174,2018,7,4,Online,0,0,0,85.5,0,1
INN10207,2,0,1,3,Meal Plan 1,0,Room_Type 1,26,2017,11,23,Offline,0,0,0,65.0,1,0
INN32509,1,0,5,11,Not Selected,0,Room_Type 1,31,2018,12,3,Online,0,0,0,66.29,0,1
INN09044,2,0,1,3,Meal Plan 1,0,Room_Type 1,210,2017,10,8,Offline,0,0,0,72.75,0,0
INN13720,2,0,0,2,Meal Plan 2,0,Room_Type 1,292,2018,7,21,Offline,0,0,0,115.0,0,1
INN06237,2,0,0,3,Meal Plan 2,0,Room_Type 1,13,2018,4,26,Offline,0,0,0,96.0,0,0
INN14657,2,0,0,3,Meal Plan 1,0,Room_Type 2,166,2018,4,21,Online,0,0,0,73.6,2,0
INN20999,2,1,2,1,Meal Plan 1,0,Room_Type 7,32,2018,10,29,Online,0,0,0,214.21,1,0
INN18576,3,0,2,2,Meal Plan 1,0,Room_Type 4,100,2018,8,26,Online,0,0,0,150.3,1,0
INN26086,2,0,2,3,Meal Plan 1,0,Room_Type 1,151,2018,3,20,Offline,0,0,0,59.5,0,0
INN25662,2,0,1,4,Not Selected,0,Room_Type 1,196,2018,8,3,Online,0,0,0,80.75,1,0
INN00611,2,0,2,5,Meal Plan 1,0,Room_Type 1,164,2018,7,27,Online,0,0,0,99.45,0,1
INN07947,1,0,0,1,Meal Plan 1,0,Room_Type 1,78,2018,4,8,Online,0,0,0,90.9,0,1
INN05724,2,0,2,1,Not Selected,0,Room_Type 1,46,2018,12,25,Online,0,0,0,79.2,0,0
INN06519,2,0,2,3,Meal Plan 1,0,Room_Type 1,40,2017,12,26,Online,0,0,0,64.15,0,0
INN22038,2,0,2,1,Meal Plan 1,0,Room_Type 1,7,2018,1,16,Online,0,0,0,78.3,0,0
INN05352,1,0,2,0,Meal Plan 1,0,Room_Type 1,13,2017,12,6,Online,1,1,0,101.0,2,0
INN18339,3,0,0,2,Meal Plan 1,0,Room_Type 4,42,2018,5,12,Online,0,0,0,168.3,2,0
INN28058,1,0,0,3,Meal Plan 1,0,Room_Type 5,4,2018,7,19,Corporate,0,0,0,147.0,0,0
INN00644,2,0,2,4,Meal Plan 1,0,Room_Type 1,149,2018,7,10,Online,0,0,0,72.25,0,1
INN28078,2,0,0,4,Meal Plan 1,0,Room_Type 1,270,2018,4,20,Offline,0,0,0,80.0,0,0
INN03206,3,0,1,5,Meal Plan 1,0,Room_Type 4,7,2018,6,28,Online,0,0,0,182.0,0,0
INN26602,3,0,2,1,Meal Plan 1,0,Room_Type 4,56,2018,6,12,Online,0,0,0,177.3,3,0
INN07859,2,0,1,2,Meal Plan 1,0,Room_Type 4,21,2018,10,10,Offline,0,0,0,107.0,0,0
INN05334,1,0,0,1,Meal Plan 1,0,Room_Type 1,2,2018,4,7,Aviation,0,0,0,95.0,0,0
INN13554,2,0,1,4,Not Selected,0,Room_Type 1,41,2018,5,9,Online,0,0,0,116.1,1,1
INN29309,2,0,2,1,Meal Plan 1,0,Room_Type 1,221,2017,10,17,Offline,0,0,0,65.0,0,0
INN34442,2,0,0,2,Meal Plan 1,0,Room_Type 1,122,2018,4,15,Offline,0,0,0,85.0,0,0
INN13133,2,0,1,2,Meal Plan 1,0,Room_Type 1,22,2018,11,25,Online,0,0,0,79.2,0,0
INN29650,2,0,1,3,Meal Plan 1,0,Room_Type 1,92,2018,9,26,Offline,0,0,0,102.68,0,0
INN06546,2,2,2,3,Meal Plan 1,0,Room_Type 1,67,2017,7,10,Offline,0,0,0,106.25,0,0
INN27427,2,0,2,1,Meal Plan 1,1,Room_Type 1,49,2017,12,5,Online,0,0,0,115.2,2,0
INN18513,2,0,1,1,Meal Plan 2,0,Room_Type 1,88,2017,10,5,Offline,0,0,0,112.2,0,0
INN05089,2,0,1,2,Meal Plan 1,0,Room_Type 1,193,2018,6,20,Online,0,0,0,120.0,0,1
INN06271,2,0,0,2,Meal Plan 1,0,Room_Type 4,25,2018,6,2,Online,0,0,0,148.0,1,0
INN12544,2,0,0,2,Meal Plan 2,0,Room_Type 1,286,2018,9,16,Offline,0,0,0,117.0,1,1
INN27358,2,0,2,5,Meal Plan 1,0,Room_Type 1,163,2018,4,9,Online,0,0,0,73.37,1,0
INN16111,2,0,1,2,Meal Plan 1,0,Room_Type 1,111,2017,7,6,Online,0,0,0,76.5,1,1
INN29819,2,0,0,3,Meal Plan 1,0,Room_Type 4,238,2018,10,6,Online,0,0,0,140.4,0,1
INN22115,2,0,2,5,Meal Plan 1,0,Room_Type 1,41,2018,12,27,Offline,0,0,0,69.29,0,0
INN29159,2,0,0,3,Meal Plan 1,0,Room_Type 1,213,2018,6,7,Offline,0,0,0,130.0,0,1
INN26824,2,0,0,3,Meal Plan 1,0,Room_Type 1,103,2018,3,3,Offline,0,0,0,61.5,1,0
INN33951,1,0,1,1,Not Selected,0,Room_Type 1,5,2018,3,21,Online,0,0,0,89.0,1,0
INN26047,2,0,0,1,Meal Plan 1,0,Room_Type 1,0,2017,8,8,Online,0,0,0,98.0,1,0
INN27009,2,0,1,3,Meal Plan 1,0,Room_Type 1,38,2018,6,20,Offline,0,0,0,80.2,1,0
INN16098,1,0,1,1,Meal Plan 1,0,Room_Type 1,5,2018,7,18,Corporate,1,3,38,65.0,2,0
INN24738,2,0,0,3,Meal Plan 1,0,Room_Type 2,119,2018,2,10,Online,0,0,0,81.0,1,1
INN33174,2,0,1,2,Meal Plan 1,0,Room_Type 4,73,2018,10,24,Online,0,0,0,113.7,1,1
INN17395,2,0,2,3,Meal Plan 1,0,Room_Type 1,62,2018,4,3,Offline,0,0,0,76.0,1,0
INN17757,2,0,0,3,Meal Plan 1,0,Room_Type 1,55,2018,4,6,Online,0,0,0,118.33,1,1
INN02200,2,2,0,3,Meal Plan 1,0,Room_Type 6,50,2018,8,30,Online,0,0,0,181.8,0,0
INN25177,2,0,0,2,Meal Plan 2,0,Room_Type 1,102,2017,10,16,Offline,0,0,0,109.0,0,0
INN07088,2,0,0,2,Meal Plan 1,0,Room_Type 1,69,2018,4,27,Online,0,0,0,105.3,0,1
INN28013,2,0,1,2,Meal Plan 1,0,Room_Type 1,256,2017,9,14,Offline,0,0,0,76.67,0,0
INN04140,3,0,0,3,Meal Plan 1,0,Room_Type 4,63,2018,6,8,Online,0,0,0,159.3,0,1
INN11698,2,0,0,2,Meal Plan 2,0,Room_Type 1,102,2017,10,16,Offline,0,0,0,109.0,0,0
INN13450,1,0,1,1,Meal Plan 1,0,Room_Type 1,33,2017,9,14,Online,0,0,0,85.5,1,0
INN10506,1,0,0,5,Not Selected,0,Room_Type 1,22,2018,11,15,Online,0,0,0,48.5,1,0
INN12748,3,0,0,1,Meal Plan 1,0,Room_Type 4,3,2018,10,15,Online,0,0,0,157.27,1,0
INN35103,1,0,2,4,Meal Plan 1,0,Room_Type 1,245,2018,7,6,Offline,0,0,0,110.0,0,1
INN07945,2,0,2,0,Not Selected,0,Room_Type 1,28,2018,4,17,Online,0,0,0,89.0,0,1
INN32039,2,0,2,2,Meal Plan 1,0,Room_Type 2,208,2018,10,23,Online,0,0,0,88.77,2,0
INN22225,2,0,0,2,Not Selected,0,Room_Type 1,1,2018,5,31,Online,0,0,0,128.0,1,0
INN17424,2,0,1,1,Meal Plan 1,0,Room_Type 4,119,2018,12,24,Online,0,0,0,102.6,0,1
INN17593,0,2,2,1,Meal Plan 1,0,Room_Type 2,104,2018,12,25,Online,0,0,0,91.6,2,0
INN28550,2,0,0,2,Meal Plan 2,0,Room_Type 1,74,2017,9,18,Offline,0,0,0,109.0,2,0
INN28115,1,0,0,2,Not Selected,0,Room_Type 1,8,2018,12,16,Online,0,0,0,54.4,0,0
INN35296,2,0,0,2,Meal Plan 1,1,Room_Type 1,69,2017,12,31,Online,0,0,0,119.8,2,0
INN29519,2,1,1,1,Not Selected,0,Room_Type 1,56,2018,8,6,Online,0,0,0,125.1,1,0
INN27489,2,0,1,0,Meal Plan 1,0,Room_Type 1,12,2017,10,4,Offline,0,0,0,72.0,0,0
INN13103,1,0,0,1,Not Selected,0,Room_Type 1,51,2018,10,27,Online,0,0,0,64.45,1,0
INN13741,2,1,0,5,Meal Plan 1,0,Room_Type 1,132,2018,11,1,Online,0,0,0,106.2,0,1
INN27162,3,0,2,1,Meal Plan 1,0,Room_Type 1,42,2018,3,5,Offline,0,0,0,106.2,0,1
INN12837,2,0,1,2,Meal Plan 1,0,Room_Type 1,25,2018,9,16,Online,0,0,0,155.67,4,0
INN13184,2,0,0,3,Meal Plan 1,0,Room_Type 4,5,2018,4,21,Online,0,0,0,136.0,1,0
INN32539,2,0,0,3,Meal Plan 1,0,Room_Type 4,49,2018,6,8,Online,0,0,0,98.87,2,0
INN16009,2,0,0,2,Meal Plan 1,0,Room_Type 1,64,2018,5,17,Corporate,0,0,0,140.0,0,1
INN30551,2,0,1,2,Meal Plan 1,0,Room_Type 1,256,2017,9,14,Offline,0,0,0,76.67,0,0
INN26247,2,0,1,5,Not Selected,0,Room_Type 1,147,2018,4,11,Online,0,0,0,90.95,0,1
INN11143,2,2,0,1,Meal Plan 1,0,Room_Type 6,19,2017,9,16,Online,0,0,0,155.0,2,0
INN11019,3,0,1,1,Meal Plan 1,0,Room_Type 4,11,2018,5,2,Online,0,0,0,186.0,2,0
INN35590,2,0,2,1,Not Selected,0,Room_Type 1,1,2018,8,28,Offline,0,0,0,75.0,0,0
INN26510,2,0,0,2,Meal Plan 1,0,Room_Type 1,12,2017,12,16,Offline,0,0,0,58.0,0,0
INN26172,1,0,0,1,Meal Plan 1,0,Room_Type 1,15,2018,2,19,Corporate,0,0,0,81.0,0,0
INN23792,2,0,0,3,Meal Plan 1,0,Room_Type 2,184,2018,10,4,Online,0,0,0,101.05,0,1
INN15830,2,0,0,2,Meal Plan 1,0,Room_Type 1,5,2018,8,26,Online,0,0,0,149.0,2,0
INN24781,2,0,2,1,Meal Plan 1,0,Room_Type 1,141,2018,7,17,Online,0,0,0,105.3,2,0
INN23897,2,0,1,4,Meal Plan 1,0,Room_Type 1,275,2018,10,5,Offline,0,0,0,90.0,0,1
INN17399,2,0,2,2,Meal Plan 2,0,Room_Type 1,8,2017,12,19,Offline,0,0,0,89.0,0,0
INN14966,2,0,1,2,Meal Plan 1,0,Room_Type 4,49,2018,3,7,Online,0,0,0,87.3,0,1
INN05443,2,0,1,3,Meal Plan 1,0,Room_Type 1,230,2018,5,12,Online,0,0,0,83.78,2,0
INN24540,2,0,2,3,Meal Plan 1,0,Room_Type 1,90,2017,8,23,Online,0,0,0,76.5,1,0
INN01761,2,0,0,2,Meal Plan 1,0,Room_Type 1,59,2017,10,29,Offline,0,0,0,85.0,0,0
INN18758,2,0,0,3,Meal Plan 1,0,Room_Type 1,34,2017,10,7,Online,0,0,0,72.76,1,0
INN23046,2,0,0,2,Not Selected,0,Room_Type 4,0,2017,9,2,Online,0,0,0,105.5,0,0
INN15474,2,0,0,2,Meal Plan 1,0,Room_Type 1,211,2018,5,20,Offline,0,0,0,100.0,0,1
INN23722,2,0,1,2,Meal Plan 1,0,Room_Type 1,168,2018,4,22,Offline,0,0,0,85.0,0,1
INN14889,2,0,0,4,Meal Plan 1,0,Room_Type 5,13,2018,2,3,Corporate,0,0,0,96.0,0,0
INN11275,2,0,2,1,Not Selected,0,Room_Type 1,140,2018,6,4,Online,0,0,0,109.2,2,0
INN21726,2,0,1,3,Not Selected,0,Room_Type 1,19,2018,11,24,Online,0,0,0,74.8,2,0
INN26393,2,0,1,1,Meal Plan 2,0,Room_Type 1,247,2018,6,6,Offline,0,0,0,115.0,1,1
INN17532,2,0,0,1,Meal Plan 2,0,Room_Type 1,55,2018,4,6,Offline,0,0,0,104.0,0,0
INN25107,3,0,4,5,Meal Plan 2,0,Room_Type 4,114,2018,7,17,Online,0,0,0,191.0,0,1
INN11783,2,0,1,0,Meal Plan 1,0,Room_Type 1,119,2017,7,20,Online,0,0,0,76.5,1,1
INN12296,2,0,2,1,Not Selected,0,Room_Type 1,6,2018,10,16,Online,0,0,0,111.67,3,0
INN28177,2,0,2,3,Meal Plan 1,0,Room_Type 1,212,2018,5,20,Offline,0,0,0,78.0,1,0
INN36249,2,0,0,2,Meal Plan 2,0,Room_Type 1,292,2018,7,21,Offline,0,0,0,115.0,0,1
INN08065,1,0,1,1,Meal Plan 1,0,Room_Type 4,6,2018,7,11,Online,0,0,0,166.0,1,0
INN24736,1,2,0,3,Meal Plan 1,0,Room_Type 1,3,2018,6,14,Online,0,0,0,142.33,0,0
INN04039,2,0,0,3,Meal Plan 1,0,Room_Type 1,19,2017,10,6,Offline,1,1,0,90.0,0,0
INN04864,3,0,2,3,Meal Plan 1,0,Room_Type 6,69,2018,10,16,Online,0,0,0,139.57,1,0
INN23892,2,0,0,2,Meal Plan 1,0,Room_Type 1,32,2017,11,20,Offline,0,0,0,85.0,0,0
INN04720,2,1,1,3,Meal Plan 1,0,Room_Type 1,278,2018,11,28,Online,0,0,0,89.25,0,1
INN21823,2,0,1,4,Meal Plan 1,1,Room_Type 4,0,2018,9,21,Complementary,0,0,0,0.0,1,0
INN03033,2,0,1,4,Meal Plan 1,0,Room_Type 1,7,2018,1,18,Offline,0,0,0,48.4,0,0
INN17829,2,0,0,1,Not Selected,0,Room_Type 1,39,2018,2,13,Online,0,0,0,67.5,0,0
INN27617,2,0,0,1,Meal Plan 2,0,Room_Type 1,55,2018,4,6,Offline,0,0,0,104.0,0,0
INN18223,2,0,0,1,Meal Plan 1,0,Room_Type 1,2,2018,9,22,Online,0,0,0,195.0,1,0
INN05474,1,0,1,2,Meal Plan 1,0,Room_Type 1,55,2018,5,30,Online,0,0,0,109.35,0,1
INN02236,2,0,2,1,Meal Plan 1,0,Room_Type 4,15,2017,10,31,Online,0,0,0,117.0,1,0
INN23828,2,0,0,2,Meal Plan 1,0,Room_Type 1,29,2018,12,2,Corporate,0,0,0,85.0,0,0
INN14137,2,0,1,2,Meal Plan 1,0,Room_Type 1,290,2018,6,17,Offline,0,0,0,72.0,0,1
INN07703,2,0,2,3,Not Selected,0,Room_Type 1,218,2018,12,9,Online,0,0,0,63.75,2,1
INN28199,2,2,2,2,Meal Plan 1,0,Room_Type 6,164,2018,8,21,Online,0,0,0,167.45,0,1
INN25853,2,0,0,2,Not Selected,0,Room_Type 1,45,2018,8,30,Online,0,0,0,99.0,0,1
INN36169,2,0,1,1,Meal Plan 1,0,Room_Type 1,180,2018,5,2,Offline,0,0,0,100.0,1,0
INN27619,2,0,0,2,Meal Plan 1,0,Room_Type 1,158,2018,7,8,Online,0,0,0,114.3,2,1
INN26505,2,0,0,3,Meal Plan 1,0,Room_Type 1,279,2018,10,12,Offline,0,0,0,110.0,0,1
INN11407,2,0,0,2,Meal Plan 1,0,Room_Type 4,6,2017,12,31,Online,0,0,0,137.0,1,0
INN16386,2,0,1,3,Meal Plan 1,0,Room_Type 1,60,2018,12,8,Online,0,0,0,88.4,2,0
INN06445,2,0,1,2,Meal Plan 1,0,Room_Type 1,128,2018,8,8,Online,0,0,0,114.3,0,1
INN33368,1,0,0,3,Not Selected,0,Room_Type 1,63,2018,11,3,Online,0,0,0,73.8,1,0
INN01478,1,0,0,2,Meal Plan 2,0,Room_Type 1,377,2018,10,14,Offline,0,0,0,90.0,0,0
INN24806,1,0,0,2,Meal Plan 2,0,Room_Type 1,256,2018,6,15,Offline,0,0,0,90.0,0,0
INN25860,1,0,0,1,Meal Plan 1,0,Room_Type 1,11,2017,9,11,Online,0,0,0,95.0,2,0
INN10835,2,1,2,2,Meal Plan 1,1,Room_Type 1,186,2018,8,26,Online,0,0,0,106.25,1,1
INN17713,2,0,2,1,Meal Plan 1,0,Room_Type 1,6,2018,9,18,Online,0,0,0,162.33,0,1
INN10622,2,0,1,3,Meal Plan 1,0,Room_Type 1,66,2018,11,7,Online,0,0,0,179.1,2,0
INN07019,2,0,2,3,Meal Plan 1,0,Room_Type 2,285,2018,10,16,Online,0,0,0,81.81,0,1
INN24772,2,0,0,1,Meal Plan 1,0,Room_Type 1,8,2018,6,14,Online,0,0,0,101.0,2,0
INN11823,2,0,0,2,Meal Plan 1,0,Room_Type 4,19,2018,11,10,Online,0,0,0,165.0,1,0
INN28972,2,0,0,2,Meal Plan 2,0,Room_Type 1,346,2018,9,13,Offline,0,0,0,115.0,1,1
INN24198,2,0,0,2,Not Selected,0,Room_Type 1,32,2018,12,16,Online,0,0,0,88.0,1,0
INN33742,1,0,0,1,Meal Plan 1,0,Room_Type 1,5,2018,8,24,Complementary,0,0,0,0.0,0,0
INN36086,2,0,1,1,Meal Plan 2,0,Room_Type 1,7,2017,10,5,Offline,0,0,0,112.2,0,0
INN14205,1,0,0,2,Meal Plan 1,0,Room_Type 4,41,2018,10,5,Online,0,0,0,107.41,1,0
INN30293,2,2,0,2,Meal Plan 1,0,Room_Type 6,40,2018,8,12,Online,0,0,0,207.9,1,1
INN26601,1,0,0,3,Meal Plan 1,0,Room_Type 1,4,2017,9,22,Offline,0,0,0,111.2,1,0
INN24320,2,0,1,3,Meal Plan 1,0,Room_Type 1,12,2017,10,12,Corporate,0,0,0,100.0,0,0
INN02316,2,0,0,2,Not Selected,0,Room_Type 1,21,2018,4,13,Online,0,0,0,117.0,0,1
INN23604,2,0,1,1,Not Selected,0,Room_Type 1,6,2018,7,2,Online,0,0,0,132.0,0,1
INN06171,2,0,1,3,Meal Plan 1,0,Room_Type 4,8,2017,12,3,Online,0,0,0,58.41,0,0
INN07878,2,0,2,2,Meal Plan 1,0,Room_Type 1,179,2018,9,30,Online,0,0,0,113.4,0,1
INN30468,2,0,2,2,Meal Plan 1,0,Room_Type 1,56,2017,9,25,Offline,0,0,0,185.0,0,0
INN33123,2,0,2,0,Meal Plan 1,0,Room_Type 1,12,2018,12,4,Online,0,0,0,104.0,0,0
INN00032,2,0,2,2,Meal Plan 1,0,Room_Type 1,107,2018,11,13,Online,0,0,0,87.5,1,0
INN04014,2,0,1,4,Meal Plan 1,0,Room_Type 4,12,2018,3,30,Online,0,0,0,140.0,0,1
INN26175,1,0,0,1,Meal Plan 1,1,Room_Type 1,0,2018,11,16,Offline,0,0,0,89.75,0,0
INN14695,1,0,0,2,Meal Plan 2,0,Room_Type 1,256,2018,6,15,Offline,0,0,0,90.0,0,0
INN21459,2,0,1,2,Meal Plan 1,0,Room_Type 4,157,2018,9,30,Online,0,0,0,135.9,0,1
INN36159,3,0,0,3,Meal Plan 1,0,Room_Type 4,5,2018,4,21,Online,0,0,0,157.0,2,0
INN23199,1,0,0,1,Meal Plan 1,1,Room_Type 1,6,2018,12,8,Corporate,1,0,4,67.0,0,0
INN07094,1,0,5,10,Meal Plan 1,0,Room_Type 4,3,2018,5,9,Aviation,0,0,0,110.0,0,1
INN16554,2,0,1,1,Meal Plan 1,0,Room_Type 1,1,2017,10,10,Offline,0,0,0,12.0,1,0
INN01534,1,0,0,1,Meal Plan 1,0,Room_Type 1,4,2018,2,19,Corporate,0,0,0,81.0,0,0
INN31649,2,0,0,2,Meal Plan 1,0,Room_Type 1,263,2018,10,21,Offline,0,0,0,110.0,0,1
INN23553,1,0,2,2,Not Selected,0,Room_Type 1,62,2018,11,6,Online,0,0,0,140.63,1,0
